"","ID","variable","value"
"11279",3802820390020,"z",0.007326667
"11280",3802830303197,"z",0.0048844446
"11281",3802840255697,"z",0.008547778
"11282",3802849789864,"z",0.0048844446
"11283",3802860138301,"z",0.0024422223
"11284",3802870058249,"z",0.0061055557
"11285",3802882592208,"z",0.009768889
"11286",3802889679030,"z",0.013432222
"11287",3802899870072,"z",0.012211111
"11288",3802909791166,"z",0.014653334
"11289",3802919323666,"z",0.01099
"11290",3802929541895,"z",0.019537779
"11291",3802939574447,"z",0.036633335
"11292",3802949508510,"z",0.042738892
"11293",3802959436426,"z",0.03297
"11294",3802969390020,"z",0.015874445
"11295",3802981784135,"z",0.018316668
"11296",3802989007728,"z",0.03052778
"11297",3802999238614,"z",0.013432222
"11298",3803008997989,"z",-0.0024422223
"11299",3803018620020,"z",0.009768889
"11300",3803028589655,"z",0.019537779
"11301",3803038624916,"z",0.025643334
"11302",3803051594916,"z",0.019537779
"11303",3803058391895,"z",0.008547778
"11304",3803068468093,"z",0.009768889
"11305",3803081315645,"z",0.015874445
"11306",3803088341635,"z",0.019537779
"11307",3803098572155,"z",0.023201112
"11308",3803108428510,"z",0.029306669
"11309",3803118354082,"z",0.04029667
"11310",3803128276687,"z",0.04151778
"11311",3803137781687,"z",0.037854444
"11312",3803148068718,"z",0.035412222
"11313",3803158058978,"z",0.03174889
"11314",3803167988978,"z",0.025643334
"11315",3803180598770,"z",0.02075889
"11316",3803187812676,"z",0.028085556
"11317",3803197779759,"z",0.03174889
"11318",3803207703301,"z",0.039075557
"11319",3803217456947,"z",0.03052778
"11320",3803227484551,"z",0.03297
"11321",3803237284082,"z",0.04029667
"11322",3803247462051,"z",0.05006556
"11323",3803257254603,"z",0.048844445
"11324",3803267273457,"z",0.04029667
"11325",3803279787728,"z",0.029306669
"11326",3803287244864,"z",0.015874445
"11327",3803296947312,"z",0.017095556
"11328",3803308140437,"z",0.013432222
"11329",3803316553874,"z",0.01099
"11330",3803326437207,"z",0.015874445
"11331",3803336445801,"z",0.013432222
"11332",3803346303145,"z",0.014653334
"11333",3803356215801,"z",0.01099
"11334",3803366652468,"z",0.014653334
"11335",3803379102676,"z",0.015874445
"11336",3803386220593,"z",0.02075889
"11337",3803396026999,"z",0.02075889
"11338",3803405856739,"z",0.02198
"11339",3803416193666,"z",0.019537779
"11340",3803426241999,"z",0.017095556
"11341",3803436059603,"z",0.018316668
"11342",3803446007103,"z",0.017095556
"11343",3803455920853,"z",0.018316668
"11344",3803466041999,"z",0.017095556
"11345",3803478387936,"z",0.013432222
"11346",3803485299082,"z",0.008547778
"11347",3803495663509,"z",0.01099
"11348",3803505661947,"z",0.017095556
"11349",3803515218353,"z",0.017095556
"11350",3803525232884,"z",0.02198
"11351",3803535385957,"z",0.025643334
"11352",3803545035384,"z",0.017095556
"11353",3803555189759,"z",0.009768889
"11354",3803564758353,"z",0.007326667
"11355",3803594714916,"z",0.008547778
"11356",3803584644759,"z",0.007326667
"11357",3803577658614,"z",0.008547778
"11358",3803604672832,"z",0.008547778
"11359",3803617364655,"z",0.009768889
"11360",3803624660801,"z",0.01099
"11361",3803634467155,"z",0.009768889
"11362",3803644444395,"z",0.013432222
"11363",3803654116322,"z",0.019537779
"11364",3803664038561,"z",0.023201112
"11365",3803677025697,"z",0.02075889
"11366",3803684103926,"z",0.017095556
"11367",3803694020801,"z",0.012211111
"11368",3803704271686,"z",0.007326667
"11369",3803714359863,"z",0.008547778
"11370",3803724015645,"z",0.014653334
"11371",3803733552103,"z",0.012211111
"11372",3803743984603,"z",0.013432222
"11373",3803753831166,"z",0.013432222
"11374",3803763853874,"z",0.01099
"11375",3803776430332,"z",0.01099
"11376",3803783217468,"z",0.015874445
"11377",3803793569291,"z",0.018316668
"11378",3803803490020,"z",0.018316668
"11379",3803813401478,"z",0.018316668
"11380",3803823222416,"z",0.018316668
"11381",3803833067884,"z",0.013432222
"11382",3803842998822,"z",0.007326667
"11383",3803852773405,"z",0.008547778
"11384",3803862879707,"z",0.015874445
"11385",3803876675176,"z",0.0048844446
"11386",3803882686582,"z",0.007326667
"11387",3803892653093,"z",0.007326667
"11388",3803902776478,"z",0.015874445
"11389",3803912697884,"z",0.015874445
"11390",3803922461322,"z",0.019537779
"11391",3803932553561,"z",0.017095556
"11392",3803942489134,"z",0.01099
"11393",3803952411790,"z",0.0048844446
"11394",3803962319759,"z",0.0024422223
"11395",3803974882259,"z",0.008547778
"11396",3803984235905,"z",0.017095556
"11397",3803991839030,"z",0.015874445
"11398",3804001686426,"z",0.013432222
"11399",3804012016218,"z",0.015874445
"11400",3804021733978,"z",0.013432222
"11401",3804031409290,"z",0.014653334
"11402",3804041362311,"z",0.02075889
"11403",3804051798197,"z",0.023201112
"11404",3804061635332,"z",0.02075889
"11405",3804074285801,"z",0.012211111
"11406",3804081086738,"z",0.0048844446
"11407",3804091439342,"z",0.007326667
"11408",3804100948353,"z",0.013432222
"11409",3804110929811,"z",0.014653334
"11410",3804120831165,"z",0.019537779
"11411",3804130866686,"z",0.026864445
"11412",3804141686634,"z",0.03174889
"11413",3804150811270,"z",0.03052778
"11414",3804160544342,"z",0.028085556
"11415",3804173577728,"z",0.036633335
"11416",3804180591217,"z",0.036633335
"11417",3804190741947,"z",0.03052778
"11418",3804200655228,"z",0.025643334
"11419",3804210436530,"z",0.019537779
"11420",3804220508665,"z",0.013432222
"11421",3804230453770,"z",0.0061055557
"11422",3804240382624,"z",0.0048844446
"11423",3804250311947,"z",0.008547778
"11424",3804260335853,"z",0.008547778
"11425",3804272821894,"z",0.009768889
"11426",3804279682519,"z",0.008547778
"11427",3804289611165,"z",0.013432222
"11428",3804299984134,"z",0.023201112
"11429",3804309909915,"z",0.028085556
"11430",3804319655540,"z",0.017095556
"11431",3804329789290,"z",0.0048844446
"11432",3804339938249,"z",0
"11433",3804352983665,"z",-0.0036633336
"11434",3804359776582,"z",-0.007326667
"11435",3804371990488,"z",0.01099
"11436",3804391564967,"z",0.034191113
"11437",3804379520280,"z",0.034191113
"11438",3804399425384,"z",0.013432222
"11439",3804409332311,"z",0.0048844446
"11440",3804419092676,"z",0.009768889
"11441",3804428827988,"z",0.017095556
"11442",3804438793353,"z",0.017095556
"11443",3804448947832,"z",0.02198
"11444",3804458564707,"z",0.018316668
"11445",3804471425488,"z",0.0048844446
"11446",3804478556634,"z",-0.0061055557
"11447",3804488638457,"z",-0.0012211112
"11448",3804498599915,"z",0.007326667
"11449",3804508532207,"z",0.014653334
"11450",3804518375801,"z",0.015874445
"11451",3804528385280,"z",0.012211111
"11452",3804538312988,"z",0.017095556
"11453",3804548244342,"z",0.014653334
"11454",3804558179499,"z",0.019537779
"11455",3804570768717,"z",0.012211111
"11456",3804578191790,"z",0.008547778
"11457",3804587566946,"z",0.0048844446
"11458",3804597491217,"z",0.0048844446
"11459",3804607386374,"z",0.015874445
"11460",3804617369551,"z",0.025643334
"11461",3804627243561,"z",0.02198
"11462",3804637231790,"z",0.013432222
"11463",3804647093144,"z",0.015874445
"11464",3804657095071,"z",0.02198
"11465",3804669635019,"z",0.014653334
"11466",3804677232259,"z",0.008547778
"11467",3804686935801,"z",0.017095556
"11468",3804697849707,"z",0.015874445
"11469",3804706988665,"z",0.01099
"11470",3804716616790,"z",0.017095556
"11471",3804726886061,"z",0.02198
"11472",3804736537623,"z",0.017095556
"11473",3804746433301,"z",0.0036633336
"11474",3804756555436,"z",0.0048844446
"11475",3804769312884,"z",0.01099
"11476",3804776213665,"z",0.009768889
"11477",3804786317155,"z",0.014653334
"11478",3804796340801,"z",0.02075889
"11479",3804806194707,"z",0.024422223
"11480",3804816337676,"z",0.014653334
"11481",3804826271217,"z",0.008547778
"11482",3804836198821,"z",0.013432222
"11483",3804846136634,"z",0.017095556
"11484",3804856052936,"z",0.015874445
"11485",3804868451946,"z",0.008547778
"11486",3804875481478,"z",0.01099
"11487",3804885853769,"z",0.0061055557
"11488",3804895719498,"z",0.0048844446
"11489",3804905258665,"z",0.009768889
"11490",3804915202467,"z",0.019537779
"11491",3804925678769,"z",0.02198
"11492",3804935463248,"z",0.018316668
"11493",3804944991009,"z",0.018316668
"11494",3804955330175,"z",0.014653334
"11495",3804968043717,"z",0.012211111
"11496",3804975173196,"z",0.008547778
"11497",3804984779655,"z",0.0024422223
"11498",3804994717050,"z",0.0048844446
"11499",3805004634603,"z",0.007326667
"11500",3805014583353,"z",0.007326667
"11501",3805025144811,"z",0.01099
"11502",3805034926738,"z",0.014653334
"11503",3805044842728,"z",0.026864445
"11504",3805054608769,"z",0.03174889
"11505",3805067210175,"z",0.036633335
"11506",3805074410332,"z",0.034191113
"11507",3805084405175,"z",0.026864445
"11508",3805094398509,"z",0.018316668
"11509",3805104337103,"z",0.025643334
"11510",3805114038978,"z",0.02198
"11511",3805124352103,"z",0.03052778
"11512",3805133925488,"z",0.035412222
"11513",3805144071061,"z",0.035412222
"11514",3805154006946,"z",0.03297
"11515",3805166712519,"z",0.028085556
"11516",3805173650019,"z",0.024422223
"11517",3805183593248,"z",0.01099
"11518",3805193535488,"z",0.019537779
"11519",3805203474602,"z",0.02075889
"11520",3805213258144,"z",0.014653334
"11521",3805223549082,"z",0
"11522",3805233485748,"z",-0.008547778
"11523",3805243300019,"z",-0.018316668
"11524",3805253408092,"z",-0.026864445
"11525",3805266042571,"z",-0.029306669
"11526",3805274498509,"z",-0.034191113
"11527",3805282740592,"z",-0.04029667
"11528",3805292728248,"z",-0.04396
"11529",3805302892936,"z",-0.04151778
"11530",3805322443977,"z",-0.045181114
"11531",3805312541165,"z",-0.045181114
"11532",3805332737155,"z",-0.034191113
"11533",3805352450227,"z",-0.02198
"11534",3805342927623,"z",-0.025643334
"11535",3805365076529,"z",-0.014653334
"11536",3805372507207,"z",-0.0048844446
"11537",3805382254550,"z",0.007326667
"11538",3805392044029,"z",0.019537779
"11539",3805402327571,"z",0.025643334
"11540",3805411838977,"z",0.023201112
"11541",3805421777623,"z",0.018316668
"11542",3805432099186,"z",0.012211111
"11543",3805442072779,"z",0.014653334
"11544",3805452012884,"z",0.017095556
"11545",3805464752675,"z",0.023201112
"11546",3805471451529,"z",0.025643334
"11547",3805481669811,"z",0.025643334
"11548",3805491741686,"z",0.019537779
"11549",3805501458144,"z",0.007326667
"11550",3805511593665,"z",0.0012211112
"11551",3805521524759,"z",-0.0036633336
"11552",3805531457467,"z",-0.0061055557
"11553",3805541389550,"z",-0.0012211112
"11554",3805551329446,"z",0.0012211112
"11555",3805564116321,"z",0
"11556",3805571644082,"z",0.0012211112
"11557",3805580787988,"z",0.0061055557
"11558",3805591057884,"z",0.012211111
"11559",3805601000279,"z",0.012211111
"11560",3805610932415,"z",0.017095556
"11561",3805620875748,"z",0.019537779
"11562",3805630387623,"z",0.017095556
"11563",3805640737415,"z",0.017095556
"11564",3805650557831,"z",0.017095556
"11565",3805663400384,"z",0.018316668
"11566",3805670403613,"z",0.017095556
"11567",3805680145852,"z",0.008547778
"11568",3805689998977,"z",0.008547778
"11569",3805699975852,"z",0.01099
"11570",3805710046373,"z",0.01099
"11571",3805720189186,"z",0.01099
"11572",3805730123509,"z",0.017095556
"11573",3805739630540,"z",0.017095556
"11574",3805749992154,"z",0.015874445
"11575",3805762533404,"z",0.01099
"11576",3805769579394,"z",0.007326667
"11577",3805779338456,"z",0.0024422223
"11578",3805789770488,"z",0.0048844446
"11579",3805799301165,"z",0.007326667
"11580",3805809538456,"z",0.01099
"11581",3805819143873,"z",0.009768889
"11582",3805829412206,"z",0.01099
"11583",3805839419029,"z",0.014653334
"11584",3805849360071,"z",0.012211111
"11585",3805868943404,"z",0.018316668
"11586",3805861789446,"z",0.013432222
"11587",3805878638040,"z",0.013432222
"11588",3805888644394,"z",0.007326667
"11589",3805898514342,"z",0.008547778
"11590",3805908500800,"z",0.0061055557
"11591",3805921907571,"z",0.0036633336
"11592",3805930492258,"z",0
"11593",3805938270175,"z",-0.0024422223
"11594",3805948206113,"z",-0.0012211112
"11595",3805961109654,"z",0.0036633336
"11596",3805968135696,"z",0.0024422223
"11597",3805978039863,"z",0.0012211112
"11598",3805988343977,"z",0.0024422223
"11599",3805997815436,"z",0.008547778
"11600",3806007859081,"z",0.008547778
"11601",3806017937050,"z",0.01099
"11602",3806027986217,"z",0.01099
"11603",3806037847988,"z",0.014653334
"11604",3806047787779,"z",0.014653334
"11605",3806060315644,"z",0.018316668
"11606",3806067960852,"z",0.015874445
"11607",3806077433404,"z",0.017095556
"11608",3806087585800,"z",0.015874445
"11609",3806097272675,"z",0.012211111
"11610",3806107438873,"z",0.007326667
"11611",3806117063977,"z",0.007326667
"11612",3806127054967,"z",0.013432222
"11613",3806136824602,"z",0.014653334
"11614",3806147148456,"z",0.018316668
"11615",3806159713925,"z",0.009768889
"11616",3806166968092,"z",0.01099
"11617",3806176558925,"z",0.013432222
"11618",3806186886373,"z",0.009768889
"11619",3806196634290,"z",0.0061055557
"11620",3806206754342,"z",0.0061055557
"11621",3806216688352,"z",0.0061055557
"11622",3806226605696,"z",0.015874445
"11623",3806236643196,"z",0.02075889
"11624",3806246045956,"z",0.023201112
"11625",3806259095956,"z",0.015874445
"11626",3806266486165,"z",0.014653334
"11627",3806275928925,"z",0.009768889
"11628",3806286209029,"z",0.012211111
"11629",3806295896217,"z",0.014653334
"11630",3806305999602,"z",0.018316668
"11631",3806315993144,"z",0.019537779
"11632",3806325512779,"z",0.015874445
"11633",3806335669915,"z",0.007326667
"11634",3806345486008,"z",0.008547778
"11635",3806358099498,"z",0.009768889
"11636",3806365456685,"z",0.017095556
"11637",3806375297935,"z",0.024422223
"11638",3806385137519,"z",0.029306669
"11639",3806395003508,"z",0.023201112
"11640",3806405247675,"z",0.017095556
"11641",3806415299342,"z",0.012211111
"11642",3806424915123,"z",0.017095556
"11643",3806435165279,"z",0.017095556
"11644",3806444715227,"z",0.013432222
"11645",3806457318664,"z",0.015874445
"11646",3806464640175,"z",0.014653334
"11647",3806474524498,"z",0.017095556
"11648",3806484591842,"z",0.015874445
"11649",3806494555227,"z",0.014653334
"11650",3806504576737,"z",0.015874445
"11651",3806514432831,"z",0.018316668
"11652",3806524342519,"z",0.018316668
"11653",3806534553092,"z",0.02075889
"11654",3806544401946,"z",0.018316668
"11655",3806557137206,"z",0.015874445
"11656",3806564058873,"z",0.013432222
"11657",3806574319498,"z",0.008547778
"11658",3806583893352,"z",0.01099
"11659",3806594044394,"z",0.015874445
"11660",3806603565435,"z",0.018316668
"11661",3806613926164,"z",0.023201112
"11662",3806623861789,"z",0.028085556
"11663",3806633776737,"z",0.023201112
"11664",3806643563821,"z",0.018316668
"11665",3806656292050,"z",0.017095556
"11666",3806663278456,"z",0.019537779
"11667",3806673526737,"z",0.01099
"11668",3806683372466,"z",0.017095556
"11669",3806693466373,"z",0.015874445
"11670",3806702926425,"z",0.019537779
"11671",3806712830852,"z",0.015874445
"11672",3806722782883,"z",0.018316668
"11673",3806732827935,"z",0.024422223
"11674",3806742863664,"z",0.02075889
"11675",3806755709289,"z",0.018316668
"11676",3806762932519,"z",0.015874445
"11677",3806772603248,"z",0.012211111
"11678",3806782533821,"z",0.01099
"11679",3806792250696,"z",0.01099
"11680",3806802566841,"z",0.015874445
"11681",3806812484341,"z",0.019537779
"11682",3806822415175,"z",0.02198
"11683",3806832222987,"z",0.023201112
"11684",3806842276685,"z",0.018316668
"11685",3806854877414,"z",0.015874445
"11686",3806862193456,"z",0.019537779
"11687",3806872280748,"z",0.03052778
"11688",3806882199081,"z",0.025643334
"11689",3806892149914,"z",0.013432222
"11690",3806902082987,"z",0.014653334
"11691",3806911981893,"z",0.029306669
"11692",3806922174081,"z",0.04151778
"11693",3806931945331,"z",0.048844445
"11694",3806941787571,"z",0.05006556
"11695",3806954525696,"z",0.054950003
"11696",3806961090591,"z",0.051286668
"11697",3806971609498,"z",0.036633335
"11698",3806981183925,"z",0.012211111
"11699",3806991045435,"z",0
"11700",3807001118143,"z",0.013432222
"11701",3807010784289,"z",0.023201112
"11702",3807031875018,"z",-0.026864445
"11703",3807020975279,"z",0.008547778
"11704",3807041775383,"z",-0.036633335
"11705",3807053760175,"z",-0.026864445
"11706",3807060693821,"z",-0.019537779
"11707",3807070405279,"z",-0.024422223
"11708",3807080410018,"z",-0.036633335
"11709",3807090166008,"z",-0.051286668
"11710",3807100111164,"z",-0.054950003
"11711",3807110456841,"z",-0.057392225
"11712",3807120367206,"z",-0.058613338
"11713",3807129892466,"z",-0.06716111
"11714",3807140308560,"z",-0.014653334
"11715",3807153109445,"z",0.019537779
"11716",3807159658768,"z",0.02198
"11717",3807170015123,"z",0.0061055557
"11718",3807179786320,"z",-0.008547778
"11719",3807189443248,"z",-0.01099
"11720",3807199782883,"z",-0.009768889
"11721",3807209715331,"z",-0.0061055557
"11722",3807219645643,"z",-0.009768889
"11723",3807229624602,"z",0
"11724",3807239586633,"z",0.009768889
"11725",3807252180279,"z",0.01099
"11726",3807258967154,"z",0.013432222
"11727",3807269300123,"z",0.012211111
"11728",3807279232727,"z",0.015874445
"11729",3807289163091,"z",0.012211111
"11730",3807299286373,"z",0.008547778
"11731",3807308612206,"z",0.007326667
"11732",3807318690539,"z",-0.0012211112
"11733",3807328882258,"z",-0.0012211112
"11734",3807338456372,"z",0.0036633336
"11735",3807358495487,"z",0.012211111
"11736",3807351146841,"z",0.014653334
"11737",3807368369966,"z",0.0036633336
"11738",3807378179445,"z",-0.0036633336
"11739",3807388244550,"z",-0.0036633336
"11740",3807398422466,"z",0.0036633336
"11741",3807408171737,"z",0.008547778
"11742",3807418299497,"z",0.009768889
"11743",3807428216216,"z",0.01099
"11744",3807438015279,"z",0.007326667
"11745",3807450716841,"z",0.0061055557
"11746",3807457800331,"z",0.0012211112
"11747",3807467520227,"z",-0.01099
"11748",3807477485175,"z",-0.01099
"11749",3807487917518,"z",-0.0036633336
"11750",3807497355852,"z",-0.0048844446
"11751",3807507318352,"z",-0.012211111
"11752",3807517233508,"z",-0.015874445
"11753",3807527343664,"z",-0.0061055557
"11754",3807537114914,"z",0.0048844446
"11755",3807550614602,"z",0.009768889
"11756",3807557434914,"z",0.0061055557
"11757",3807566934862,"z",0.0012211112
"11758",3807577226477,"z",-0.0024422223
"11759",3807587159081,"z",0.0012211112
"11760",3807596654081,"z",0.0048844446
"11761",3807607253143,"z",0.009768889
"11762",3807616726841,"z",0.01099
"11763",3807626851997,"z",0.008547778
"11764",3807636845852,"z",0.007326667
"11765",3807649629862,"z",0.0048844446
"11766",3807656500904,"z",0.008547778
"11767",3807666261789,"z",0.012211111
"11768",3807676160227,"z",0.012211111
"11769",3807686107622,"z",0.012211111
"11770",3807696438716,"z",0.008547778
"11771",3807706369445,"z",0.007326667
"11772",3807716340799,"z",0.007326667
"11773",3807726227935,"z",0.012211111
"11774",3807736141372,"z",0.013432222
"11775",3807749018195,"z",0.015874445
"11776",3807755807362,"z",0.018316668
"11777",3807765708143,"z",0.018316668
"11778",3807775951529,"z",0.008547778
"11779",3807785812883,"z",0.01099
"11780",3807795742935,"z",0.0048844446
"11781",3807805812310,"z",0.0012211112
"11782",3807815621164,"z",-0.0012211112
"11783",3807825622362,"z",0.007326667
"11784",3807835475799,"z",0.012211111
"11785",3807848103143,"z",0.019537779
"11786",3807855144549,"z",0.017095556
"11787",3807865186112,"z",0.017095556
"11788",3807875209393,"z",0.013432222
"11789",3807884669185,"z",0.017095556
"11790",3807894898612,"z",0.02198
"11791",3807904600331,"z",0.023201112
"11792",3807914836424,"z",0.02198
"11793",3807924488143,"z",0.018316668
"11794",3807934746529,"z",0.015874445
"11795",3807947482310,"z",0.013432222
"11796",3807954745695,"z",0.01099
"11797",3807964362779,"z",0.012211111
"11798",3807974398299,"z",0.013432222
"11799",3807984545122,"z",0.017095556
"11800",3807994383299,"z",0.02198
"11801",3808004123924,"z",0.019537779
"11802",3808013891476,"z",0.015874445
"11803",3808023801945,"z",0.01099
"11804",3808033725383,"z",0.012211111
"11805",3808046334914,"z",0.013432222
"11806",3808053630174,"z",0.012211111
"11807",3808064048456,"z",0.0061055557
"11808",3808073460747,"z",0.0061055557
"11809",3808083519862,"z",0.009768889
"11810",3808093503351,"z",0.015874445
"11811",3808103443716,"z",0.012211111
"11812",3808113345383,"z",0.014653334
"11813",3808123295018,"z",0.014653334
"11814",3808133449081,"z",0.019537779
"11815",3808146016633,"z",0.023201112
"11816",3808153104966,"z",0.028085556
"11817",3808163253612,"z",0.024422223
"11818",3808173167258,"z",0.03297
"11819",3808183108560,"z",0.034191113
"11820",3808193047778,"z",0.024422223
"11821",3808202980331,"z",0.008547778
"11822",3808212911216,"z",-0.007326667
"11823",3808222845435,"z",-0.009768889
"11824",3808232782830,"z",-0.014653334
"11825",3808245276216,"z",-0.03297
"11826",3808252301112,"z",-0.06105556
"11827",3808262285330,"z",-0.070824444
"11828",3808272493820,"z",-0.081814446
"11829",3808282418299,"z",-0.059834447
"11830",3808292130695,"z",-0.008547778
"11831",3808302141164,"z",0.014653334
"11832",3808312211476,"z",-0.028085556
"11833",3808321865799,"z",-0.081814446
"11834",3808332129133,"z",-0.09402556
"11835",3808344852310,"z",-0.068382226
"11836",3808352280122,"z",-0.018316668
"11837",3808361840851,"z",0.03297
"11838",3808371835383,"z",0.054950003
"11839",3808381768195,"z",0.04151778
"11840",3808391695747,"z",0.012211111
"11841",3808401621424,"z",-0.0012211112
"11842",3808411662205,"z",-0.0012211112
"11843",3808421416112,"z",0.0048844446
"11844",3808431371580,"z",0.01099
"11845",3808443993924,"z",0.008547778
"11846",3808452182205,"z",0.008547778
"11847",3808461340903,"z",0.008547778
"11848",3808471165851,"z",0.013432222
"11849",3808480717935,"z",0.0036633336
"11850",3808490631372,"z",-0.0024422223
"11851",3808500563664,"z",-0.02075889
"11852",3808510710278,"z",-0.036633335
"11853",3808520525018,"z",-0.051286668
"11854",3808530368247,"z",-0.05006556
"11855",3808543370382,"z",-0.04029667
"11856",3808550337153,"z",-0.029306669
"11857",3808560289705,"z",-0.034191113
"11858",3808570081528,"z",-0.046402223
"11859",3808580043872,"z",-0.05372889
"11860",3808590404653,"z",-0.048844445
"11861",3808599908351,"z",-0.039075557
"11862",3808610251216,"z",-0.03297
"11863",3808620201737,"z",-0.034191113
"11864",3808630134601,"z",-0.042738892
"11865",3808642779653,"z",-0.04029667
"11866",3808650300018,"z",-0.035412222
"11867",3808659926320,"z",-0.029306669
"11868",3808669782205,"z",-0.02198
"11869",3808679449132,"z",-0.008547778
"11870",3808689521007,"z",-0.0012211112
"11871",3808699304184,"z",-0.009768889
"11872",3808709148716,"z",-0.018316668
"11873",3808719520747,"z",-0.02198
"11874",3808729460330,"z",-0.014653334
"11875",3808742022205,"z",-0.009768889
"11876",3808749126789,"z",-0.009768889
"11877",3808759023612,"z",-0.017095556
"11878",3808769184080,"z",-0.025643334
"11879",3808779123455,"z",-0.025643334
"11880",3808789327987,"z",-0.028085556
"11881",3808798553976,"z",-0.025643334
"11882",3808809001007,"z",-0.028085556
"11883",3808818415747,"z",-0.036633335
"11884",3808828533039,"z",-0.04396
"11885",3808841458143,"z",-0.035412222
"11886",3808848284393,"z",-0.014653334
"11887",3808858565643,"z",-0.01099
"11888",3808868085643,"z",-0.008547778
"11889",3808878222257,"z",-0.0061055557
"11890",3808888387830,"z",-0.0061055557
"11891",3808898173820,"z",0.0024422223
"11892",3808908245643,"z",0.007326667
"11893",3808918176059,"z",0.0036633336
"11894",3808928116164,"z",0.0036633336
"11895",3808940679705,"z",0.01099
"11896",3808947578716,"z",0.024422223
"11897",3808957765539,"z",0.023201112
"11898",3808967454497,"z",0.007326667
"11899",3808977430226,"z",0
"11900",3808987337153,"z",0.0024422223
"11901",3808997345070,"z",0.012211111
"11902",3809007774393,"z",0.017095556
"11903",3809017846059,"z",0.02198
"11904",3809027013976,"z",0.028085556
"11905",3809039759236,"z",0.026864445
"11906",3809046864497,"z",0.023201112
"11907",3809056796216,"z",0.018316668
"11908",3809067168455,"z",0.02075889
"11909",3809077089601,"z",0.029306669
"11910",3809087017726,"z",0.026864445
"11911",3809096925903,"z",0.029306669
"11912",3809106463611,"z",0.034191113
"11913",3809116899861,"z",0.039075557
"11914",3809126333716,"z",0.047623336
"11915",3809139293247,"z",0.06105556
"11916",3809146713924,"z",0.068382226
"11917",3809156782726,"z",0.068382226
"11918",3809166472101,"z",0.054950003
"11919",3809176407934,"z",0.029306669
"11920",3809186331841,"z",0.017095556
"11921",3809196363351,"z",0.012211111
"11922",3809206203820,"z",0.012211111
"11923",3809216123716,"z",0.02198
"11924",3809226070695,"z",0.023201112
"11925",3809238730382,"z",0.02075889
"11926",3809245585538,"z",0.026864445
"11927",3809255535643,"z",0.019537779
"11928",3809265578716,"z",0.013432222
"11929",3809275719236,"z",0.0036633336
"11930",3809285252205,"z",0
"11931",3809295375434,"z",0.0036633336
"11932",3809305206111,"z",0.014653334
"11933",3809315224132,"z",0.024422223
"11934",3809325402465,"z",0.028085556
"11935",3809338055330,"z",0.029306669
"11936",3809345052101,"z",0.028085556
"11937",3809354791007,"z",0.03052778
"11938",3809364706893,"z",0.036633335
"11939",3809374701788,"z",0.04396
"11940",3809384605799,"z",0.051286668
"11941",3809394629757,"z",0.058613338
"11942",3809404666528,"z",0.06105556
"11943",3809415154497,"z",0.07326667
"11944",3809424599497,"z",0.064718895
"11945",3809437265382,"z",0.05372889
"11946",3809444322101,"z",0.048844445
"11947",3809454377518,"z",0.042738892
"11948",3809464302726,"z",0.045181114
"11949",3809474010330,"z",0.048844445
"11950",3809484378768,"z",0.048844445
"11951",3809494464393,"z",0.05617111
"11952",3809503833559,"z",0.06105556
"11953",3809514263351,"z",0.06349778
"11954",3809524099757,"z",0.06105556
"11955",3809536791476,"z",0.057392225
"11956",3809543544028,"z",0.054950003
"11957",3809553463715,"z",0.06105556
"11958",3809563802622,"z",0.059834447
"11959",3809573756476,"z",0.054950003
"11960",3809583682622,"z",0.047623336
"11961",3809593612517,"z",0.045181114
"11962",3809603548142,"z",0.05006556
"11963",3809613208195,"z",0.064718895
"11964",3809623006215,"z",0.07570889
"11965",3809635936997,"z",0.07693
"11966",3809643140955,"z",0.07204556
"11967",3809653075747,"z",0.064718895
"11968",3809663195434,"z",0.058613338
"11969",3809673054080,"z",0.048844445
"11970",3809682989809,"z",0.039075557
"11971",3809693027622,"z",0.039075557
"11972",3809702940434,"z",0.036633335
"11973",3809712564653,"z",0.03052778
"11974",3809722696997,"z",0.008547778
"11975",3809735359705,"z",-0.0024422223
"11976",3809742754601,"z",0.0024422223
"11977",3809752732778,"z",0.012211111
"11978",3809762420486,"z",0.019537779
"11979",3809772362674,"z",0.023201112
"11980",3809782274392,"z",0.019537779
"11981",3809792207101,"z",0.02075889
"11982",3809802198299,"z",0.02198
"11983",3809811662674,"z",0.02198
"11984",3809821712205,"z",0.025643334
"11985",3809834539444,"z",0.034191113
"11986",3809841508299,"z",0.046402223
"11987",3809853615174,"z",0.05006556
"11988",3809861518663,"z",0.06227667
"11989",3809871541528,"z",0.07693
"11990",3809881138299,"z",0.09402556
"11991",3809891481476,"z",0.098910004
"11992",3809901248403,"z",0.09036223
"11993",3809910907622,"z",0.08792
"11994",3809921259444,"z",0.09646778
"11995",3809933887830,"z",0.11356334
"11996",3809940750538,"z",0.123332225
"11997",3809951034132,"z",0.13188
"11998",3809960971944,"z",0.15508112
"11999",3809970904496,"z",0.17339778
"12000",3809980838194,"z",0.18316667
"12001",3809990768194,"z",0.19293556
"12002",3810000635799,"z",0.19293556
"12003",3810010397569,"z",0.20270446
"12004",3810020149028,"z",0.20148334
"12005",3810032815278,"z",0.18316667
"12006",3810040050069,"z",0.1526389
"12007",3810050322830,"z",0.12577444
"12008",3810059833142,"z",0.09768889
"12009",3810070181059,"z",0.07448778
