Device,Trip,starttime,Time,LaneDistanceRight,Flying_Overtake
10173,147,146930,710,1.753906,1
10173,147,146930,720,1.753906,1
10173,147,146930,730,1.75,1
10173,147,146930,740,1.742188,1
10173,147,146930,750,1.753906,1
10173,147,146930,760,1.75,1
10173,147,146930,770,1.738281,1
10173,147,146930,780,1.730469,1
10173,147,146930,790,1.730469,1
10173,147,146930,800,1.734375,1
10173,147,146930,810,1.734375,1
10173,147,146930,820,1.734375,1
10173,147,146930,830,1.730469,1
10173,147,146930,840,1.71875,1
10173,147,146930,850,1.730469,1
10173,147,146930,860,1.738281,1
10173,147,146930,870,1.738281,1
10173,147,146930,880,1.714844,1
10173,147,146930,890,1.722656,1
10173,147,146930,900,1.738281,1
10173,147,146930,910,1.738281,1
10173,147,146930,920,1.742188,1
10173,147,146930,930,1.746094,1
10173,147,146930,940,1.761719,1
10173,147,146930,950,1.765625,1
10173,147,146930,960,1.765625,1
10173,147,146930,970,1.75,1
10173,147,146930,980,1.75,1
10173,147,146930,990,1.753906,1
10173,147,146930,1000,1.753906,1
10173,147,146930,1010,1.714844,1
10173,147,146930,1020,1.710938,1
10173,147,146930,1030,1.722656,1
10173,147,146930,1040,1.703125,1
10173,147,146930,1050,1.695313,1
10173,147,146930,1060,1.667969,1
10173,147,146930,1070,1.671875,1
10173,147,146930,1080,1.671875,1
10173,147,146930,1090,1.648438,1
10173,147,146930,1100,1.628906,1
10173,147,146930,1110,1.605469,1
10173,147,146930,1120,1.601563,1
10173,147,146930,1130,1.597656,1
10173,147,146930,1140,1.585938,1
10173,147,146930,1150,1.582031,1
10173,147,146930,1160,1.566406,1
10173,147,146930,1170,1.566406,1
10173,147,146930,1180,1.550781,1
10173,147,146930,1190,1.546875,1
10173,147,146930,1200,1.53125,1
10173,147,146930,1210,1.519531,1
10173,147,146930,1220,1.523438,1
10173,147,146930,1230,1.535156,1
10173,147,146930,1240,1.535156,1
10173,147,146930,1250,1.539063,1
10173,147,146930,1260,1.542969,1
10173,147,146930,1270,1.570313,1
10173,147,146930,1280,1.578125,1
10173,147,146930,1290,1.585938,1
10173,147,146930,1300,1.605469,1
10173,147,146930,1310,1.625,1
10173,147,146930,1320,1.636719,1
10173,147,146930,1330,1.675781,1
10173,147,146930,1340,1.699219,1
10173,147,146930,1350,1.703125,1
10173,147,146930,1360,1.707031,1
10173,147,146930,1370,1.714844,1
10173,147,146930,1380,1.730469,1
10173,147,146930,1390,1.734375,1
10173,147,146930,1400,1.734375,1
10173,147,146930,1410,1.757813,1
10173,147,146930,1420,1.761719,1
10173,147,146930,1430,1.78125,1
10173,147,146930,1440,1.804688,1
10173,147,146930,1450,1.820313,1
10173,147,146930,1460,1.851563,1
10173,147,146930,1470,1.867188,1
10173,147,146930,1480,1.890625,1
10173,147,146930,1490,1.90625,1
10173,147,146930,1500,1.945313,1
10173,147,146930,1510,1.960938,1
10173,147,146930,1520,1.96875,1
10173,147,146930,1530,1.996094,1
10173,147,146930,1540,2,1
10173,147,146930,1550,2.011719,1
10173,147,146930,1560,2.027344,1
10173,147,146930,1570,2.03125,1
10173,147,146930,1580,2.046875,1
10173,147,146930,1590,2.046875,1
10173,147,146930,1600,2.054688,1
10173,147,146930,1610,2.039063,1
10173,147,146930,1620,2.058594,1
10173,147,146930,1630,2.0625,1
10173,147,146930,1640,2.039063,1
10173,147,146930,1650,2.042969,1
10173,147,146930,1660,2.039063,1
10173,147,146930,1670,2,1
10173,147,146930,1680,2,1
10173,147,146930,1690,2.035156,1
10173,147,146930,1700,2.039063,1
10173,147,146930,1710,2.03125,1
10173,147,146930,1720,1.980469,1
10173,147,146930,1730,1.96875,1
10173,147,146930,1740,2.019531,1
10173,147,146930,1750,2,1
10173,147,146930,1760,2.007813,1
10173,147,146930,1770,1.964844,1
10173,147,146930,1780,1.929688,1
10173,147,146930,1790,2.050781,1
10173,147,146930,1800,2.0625,1
10173,147,146930,1810,1.917969,1
10173,147,146930,1820,2.054688,1
10173,147,146930,1830,2.042969,1
10173,147,146930,1840,2.035156,1
10173,147,146930,1850,2.027344,1
10173,147,146930,1860,1.996094,1
10173,147,146930,1870,1.960938,1
10173,147,146930,1880,1.863281,1
10173,147,146930,1890,1.847656,1
10173,147,146930,1900,1.835938,1
10173,147,146930,1910,1.796875,1
10173,147,146930,1920,1.765625,1
10173,147,146930,1930,1.765625,1
10173,147,146930,1940,1.765625,1
10173,147,146930,1950,1.746094,1
10173,147,146930,1960,1.683594,1
10173,147,146930,1970,1.664063,1
10173,147,146930,1980,1.667969,1
10173,147,146930,1990,1.652344,1
10173,147,146930,2000,1.65625,1
10173,147,146930,2010,1.589844,1
10173,147,146930,2020,1.617188,1
10173,147,146930,2030,1.640625,1
10173,147,146930,2040,1.640625,1
10173,147,146930,2050,1.636719,1
10173,147,146930,2060,1.617188,1
10173,147,146930,2070,1.617188,1
10173,147,146930,2080,1.609375,1
10173,147,146930,2090,1.605469,1
10173,147,146930,2100,1.597656,1
10173,147,146930,2110,1.597656,1
10173,147,146930,2120,1.601563,1
10173,147,146930,2130,1.605469,1
10173,147,146930,2140,1.617188,1
10173,147,146930,2150,1.601563,1
10173,147,146930,2160,1.59375,1
10173,147,146930,2170,1.597656,1
10173,147,146930,2180,1.59375,1
10173,147,146930,2190,1.578125,1
10173,147,146930,2200,1.605469,1
10173,147,146930,2210,1.597656,1
10173,147,146930,2220,1.589844,1
10173,147,146930,2230,1.554688,1
10173,147,146930,2240,1.539063,1
10173,147,146930,2250,1.5625,1
10173,147,146930,2260,1.558594,1
10173,147,146930,2270,1.554688,1
10173,147,146930,2280,1.558594,1
10173,147,146930,2290,1.582031,1
10173,147,146930,2300,1.605469,1
10173,147,146930,2310,1.605469,1
10173,147,146930,2320,1.601563,1
10173,147,146930,2330,1.597656,1
10173,147,146930,2340,1.617188,1
10173,147,146930,2350,1.632813,1
10173,147,146930,2360,1.628906,1
10173,147,146930,2370,1.640625,1
10173,147,146930,2380,1.679688,1
10173,147,146930,2390,1.695313,1
10173,147,146930,2400,1.695313,1
10173,147,146930,2410,1.691406,1
10173,147,146930,2420,1.683594,1
10173,147,146930,2430,1.695313,1
10173,147,146930,2440,1.695313,1
10173,147,146930,2450,1.691406,1
10173,147,146930,2460,1.6875,1
10173,147,146930,2470,1.667969,1
10173,147,146930,2480,1.667969,1
10173,147,146930,2490,1.652344,1
10173,147,146930,2500,1.628906,1
10173,147,146930,2510,1.597656,1
10173,147,146930,2520,1.578125,1
10173,147,146930,2530,1.566406,1
10173,147,146930,2540,1.554688,1
10173,147,146930,2550,1.511719,1
10173,147,146930,2560,1.488281,1
10173,147,146930,2570,1.46875,1
10173,147,146930,2580,1.441406,1
10173,147,146930,2590,1.441406,1
10173,147,146930,2600,1.429688,1
10173,147,146930,2610,1.441406,1
10173,147,146930,2620,1.449219,1
10173,147,146930,2630,1.453125,1
10173,147,146930,2640,1.472656,1
10173,147,146930,2650,1.484375,1
10173,147,146930,2660,1.488281,1
10173,147,146930,2670,1.488281,1
10173,147,146930,2680,1.496094,1
10173,147,146930,2690,1.492188,1
10173,147,146930,2700,1.511719,1
10173,147,146930,2710,1.519531,1
10173,147,146930,2720,1.519531,1
10173,147,146930,2730,1.511719,1
10173,147,146930,2740,1.515625,1
10173,147,146930,2750,1.515625,1
10173,147,146930,2760,1.523438,1
10173,147,146930,2770,1.519531,1
10173,147,146930,2780,1.527344,1
10173,147,146930,2790,1.542969,1
10173,147,146930,2800,1.550781,1
10173,147,146930,2810,1.566406,1
10173,147,146930,2820,1.570313,1
10173,147,146930,2830,1.585938,1
10173,147,146930,2840,1.601563,1
10173,147,146930,2850,1.617188,1
10173,147,146930,2860,1.621094,1
10173,147,146930,2870,1.609375,1
10173,147,146930,2880,1.628906,1
10173,147,146930,2890,1.632813,1
10173,147,146930,2900,1.640625,1
10173,147,146930,2910,1.652344,1
10173,147,146930,2920,1.667969,1
10173,147,146930,2930,1.671875,1
10173,147,146930,2940,1.667969,1
10173,147,146930,2950,1.667969,1
10173,147,146930,2960,1.667969,1
10173,147,146930,2970,1.660156,1
10173,147,146930,2980,1.65625,1
10173,147,146930,2990,1.648438,1
10173,147,146930,3000,1.625,1
10173,147,146930,3010,1.632813,1
10173,147,146930,3020,1.640625,1
10173,147,146930,3030,1.628906,1
10173,147,146930,3040,1.621094,1
10173,147,146930,3050,1.640625,1
10173,147,146930,3060,1.640625,1
10173,147,146930,3070,1.632813,1
10173,147,146930,3080,1.613281,1
10173,147,146930,3090,1.625,1
10173,147,146930,3100,1.625,1
10173,147,146930,3110,1.625,1
10173,147,146930,3120,1.625,1
10173,147,146930,3130,1.628906,1
10173,147,146930,3140,1.65625,1
10173,147,146930,3150,1.65625,1
10173,147,146930,3160,1.652344,1
10173,147,146930,3170,1.65625,1
10173,147,146930,3180,1.648438,1
10173,147,146930,3190,1.652344,1
10173,147,146930,3200,1.65625,1
10173,147,146930,3210,1.667969,1
10173,147,146930,3220,1.675781,1
10173,147,146930,3230,1.675781,1
10173,147,146930,3240,1.660156,1
10173,147,146930,3250,1.648438,1
10173,147,146930,3260,1.644531,1
10173,147,146930,3270,1.636719,1
10173,147,146930,3280,1.640625,1
10173,147,146930,3290,1.640625,1
10173,147,146930,3300,1.636719,1
10173,147,146930,3310,1.640625,1
10173,147,146930,3320,1.636719,1
10173,147,146930,3330,1.632813,1
10173,147,146930,3340,1.628906,1
10173,147,146930,3350,1.652344,1
10173,147,146930,3360,1.65625,1
10173,147,146930,3370,1.644531,1
10173,147,146930,3380,1.65625,1
10173,147,146930,3390,1.671875,1
10173,147,146930,3400,1.699219,1
10173,147,146930,3410,1.707031,1
10173,147,146930,3420,1.722656,1
10173,147,146930,3430,1.722656,1
10173,147,146930,3440,1.726563,1
10173,147,146930,3450,1.726563,1
10173,147,146930,3460,1.726563,1
10173,147,146930,3470,1.757813,1
10173,147,146930,3480,1.769531,1
10173,147,146930,3490,1.769531,1
10173,147,146930,3500,1.800781,1
10173,147,146930,3510,1.808594,1
10173,147,146930,3520,1.839844,1
10173,147,146930,3530,1.84375,1
10173,147,146930,3540,1.84375,1
10173,147,146930,3550,1.835938,1
10173,147,146930,3560,1.835938,1
10173,147,146930,3570,1.859375,1
10173,147,146930,3580,1.871094,1
10173,147,146930,3590,1.875,1
10173,147,146930,3600,1.933594,1
10173,147,146930,3610,1.9375,1
10173,147,146930,3620,1.945313,1
10173,147,146930,3630,1.945313,1
10173,147,146930,3640,1.949219,1
10173,147,146930,3650,1.953125,1
10173,147,146930,3660,1.957031,1
10173,147,146930,3670,1.953125,1
10173,147,146930,3680,1.9375,1
10173,147,146930,3690,1.945313,1
10173,147,146930,3700,1.957031,1
10173,147,146930,3710,1.933594,1
10173,147,146930,3720,1.925781,1
10173,147,146930,3730,1.917969,1
10173,147,146930,3740,1.921875,1
10173,147,146930,3750,1.886719,1
10173,147,146930,3760,1.882813,1
10173,147,146930,3770,1.875,1
10173,147,146930,3780,1.855469,1
10173,147,146930,3790,1.84375,1
10173,147,146930,3800,1.78125,1
10173,147,146930,3810,1.757813,1
10173,147,146930,3820,1.75,1
10173,147,146930,3830,1.738281,1
10173,147,146930,3840,1.753906,1
10173,147,146930,3850,1.761719,1
10173,147,146930,3860,1.742188,1
10173,147,146930,3870,1.75,1
10173,147,146930,3880,1.753906,1
10173,147,146930,3890,1.734375,1
10173,147,146930,3900,1.730469,1
10173,147,146930,3910,1.746094,1
10173,147,146930,3920,1.742188,1
10173,147,146930,3930,1.75,1
10173,147,146930,3940,1.765625,1
10173,147,146930,3950,1.773438,1
10173,147,146930,3960,1.773438,1
10173,147,146930,3970,1.785156,1
10173,147,146930,3980,1.78125,1
10173,147,146930,3990,1.78125,1
10173,147,146930,4000,1.808594,1
10173,147,146930,4010,1.847656,1
10173,147,146930,4020,1.867188,1
10173,147,146930,4030,1.890625,1
10173,147,146930,4040,1.902344,1
10173,147,146930,4050,1.910156,1
10173,147,146930,4060,1.9375,1
10173,147,146930,4070,1.945313,1
10173,147,146930,4080,1.988281,1
10173,147,146930,4090,2.011719,1
10173,147,146930,4100,2.023438,1
10173,147,146930,4110,2.054688,1
10173,147,146930,4120,2.054688,1
10173,147,146930,4130,2.0625,1
10173,147,146930,4140,2.046875,1
10173,147,146930,4150,2.042969,1
10173,147,146930,4160,2.035156,1
10173,147,146930,4170,2.042969,1
10173,147,146930,4180,2.09375,1
10173,147,146930,4190,2.105469,1
10173,147,146930,4200,2.085938,1
10173,147,146930,4210,2.085938,1
10173,147,146930,4220,2.082031,1
10173,147,146930,4230,2.085938,1
10173,147,146930,4240,2.085938,1
10173,147,146930,4250,2.089844,1
10173,147,146930,4260,2.089844,1
10173,147,146930,4270,2.105469,1
10173,147,146930,4280,2.128906,1
10173,147,146930,4290,2.132813,1
10173,147,146930,4300,2.148438,1
10173,147,146930,4310,2.171875,1
10173,147,146930,4320,2.191406,1
10173,147,146930,4330,2.1875,1
10173,147,146930,4340,2.183594,1
10173,147,146930,4350,2.167969,1
10173,147,146930,4360,2.167969,1
10173,147,146930,4370,2.15625,1
10173,147,146930,4380,2.164063,1
10173,147,146930,4390,2.164063,1
10173,147,146930,4400,2.136719,1
10173,147,146930,4410,2.132813,1
10173,147,146930,4420,2.113281,1
10173,147,146930,4430,2.09375,1
10173,147,146930,4440,2.078125,1
10173,147,146930,4450,2.0625,1
10173,147,146930,4460,2.054688,1
10173,147,146930,4470,2.046875,1
10173,147,146930,4480,2.039063,1
10173,147,146930,4490,2.042969,1
10173,147,146930,4500,2.0625,1
10173,147,146930,4510,2.066406,1
10173,147,146930,4520,2.0625,1
10173,147,146930,4530,2.070313,1
10173,147,146930,4540,2.0625,1
10173,147,146930,4550,2.042969,1
10173,147,146930,4560,2.042969,1
10173,147,146930,4570,2.046875,1
10173,147,146930,4580,2.046875,1
10173,147,146930,4590,2.039063,1
10173,147,146930,4600,2.039063,1
10173,147,146930,4610,2.054688,1
10173,147,146930,4620,2.0625,1
10173,147,146930,4630,2.050781,1
10173,147,146930,4640,2.042969,1
10173,147,146930,4650,2.035156,1
10173,147,146930,4660,2.054688,1
10173,147,146930,4670,2.054688,1
10173,147,146930,4680,2.046875,1
10173,147,146930,4690,2.050781,1
10173,147,146930,4700,2.054688,1
10173,147,146930,4710,2.0625,1
10173,147,146930,4720,2.070313,1
10173,147,146930,4730,2.074219,1
10173,147,146930,4740,2.078125,1
10173,147,146930,4750,2.078125,1
10173,147,146930,4760,2.070313,1
10173,147,146930,4770,2.070313,1
10173,147,146930,4780,2.074219,1
10173,147,146930,4790,2.066406,1
10173,147,146930,4800,2.050781,1
10173,147,146930,4810,2.039063,1
10173,147,146930,4820,2.039063,1
10173,147,146930,4830,2.039063,1
10173,147,146930,4840,2.039063,1
10173,147,146930,4850,2.050781,1
10173,147,146930,4860,2.054688,1
10173,147,146930,4870,2.058594,1
10173,147,146930,4880,2.0625,1
10173,147,146930,4890,2.0625,1
10173,147,146930,4900,2.066406,1
10173,147,146930,4910,2.058594,1
10173,147,146930,4920,2.054688,1
10173,147,146930,4930,2.050781,1
10173,147,146930,4940,2.042969,1
10173,147,146930,4950,2.046875,1
10173,147,146930,4960,2.050781,1
10173,147,146930,4970,2.042969,1
10173,147,146930,4980,2.042969,1
10173,147,146930,4990,2.078125,1
10173,147,146930,5000,2.082031,1
10173,147,146930,5010,2.074219,1
10173,147,146930,5020,2.050781,1
10173,147,146930,5030,2.050781,1
10173,147,146930,5040,2.039063,1
10173,147,146930,5050,2.046875,1
10173,147,146930,5060,2.027344,1
10173,147,146930,5070,1.988281,1
10173,147,146930,5080,1.972656,1
10173,147,146930,5090,1.96875,1
10173,147,146930,5100,1.949219,1
10173,147,146930,5110,1.933594,1
10173,147,146930,5120,1.921875,1
10173,147,146930,5130,1.914063,1
10173,147,146930,5140,1.882813,1
10173,147,146930,5150,1.878906,1
10173,147,146930,5160,1.867188,1
10173,147,146930,5170,1.890625,1
10173,147,146930,5180,1.878906,1
10173,147,146930,5190,1.839844,1
10173,147,146930,5200,1.839844,1
10173,147,146930,5210,1.816406,1
10173,147,146930,5220,1.808594,1
10173,147,146930,5230,1.789063,1
10173,147,146930,5240,1.773438,1
10173,147,146930,5250,1.738281,1
10173,147,146930,5260,1.714844,1
10173,147,146930,5270,1.726563,1
10173,147,146930,5280,1.714844,1
10173,147,146930,5290,1.703125,1
10173,147,146930,5300,1.699219,1
10173,147,146930,5310,1.695313,1
10173,147,146930,5320,1.695313,1
10173,147,146930,5330,1.683594,1
10173,147,146930,5340,1.664063,1
10173,147,146930,5350,1.664063,1
10173,147,146930,5360,1.660156,1
10173,147,146930,5370,1.667969,1
10173,147,146930,5380,1.667969,1
10173,147,146930,5390,1.691406,1
10173,147,146930,5400,1.691406,1
10173,147,146930,5410,1.691406,1
10173,147,146930,5420,1.683594,1
10173,147,146930,5430,1.671875,1
10173,147,146930,5440,1.660156,1
10173,147,146930,5450,1.660156,1
10173,147,146930,5460,1.648438,1
10173,147,146930,5470,1.644531,1
10173,147,146930,5480,1.644531,1
10173,147,146930,5490,1.644531,1
10173,147,146930,5500,1.65625,1
10173,147,146930,5510,1.664063,1
10173,147,146930,5520,1.65625,1
10173,147,146930,5530,1.667969,1
10173,147,146930,5540,1.679688,1
10173,147,146930,5550,1.6875,1
10173,147,146930,5560,1.703125,1
10173,147,146930,5570,1.714844,1
10173,147,146930,5580,1.757813,1
10173,147,146930,5590,1.777344,1
10173,147,146930,5600,1.792969,1
10173,147,146930,5610,1.769531,1
10173,147,146930,5620,1.738281,1
10173,147,146930,5630,1.726563,1
10173,147,146930,5640,1.738281,1
10173,147,146930,5650,1.742188,1
10173,147,146930,5660,1.769531,1
10173,147,146930,5670,1.78125,1
10173,147,146930,5680,1.808594,1
10173,147,146930,5690,1.820313,1
10173,147,146930,5700,1.84375,1
10173,147,146930,5710,1.839844,1
10173,147,146930,5720,1.882813,1
10173,147,146930,5730,1.90625,1
10173,147,146930,5740,1.933594,1
10173,147,146930,5750,1.957031,1
10173,147,146930,5760,1.976563,1
10173,147,146930,5770,2.027344,1
10173,147,146930,5780,2.046875,1
10173,147,146930,5790,2.0625,1
10173,147,146930,5800,2.070313,1
10173,147,146930,5810,2.097656,1
10173,147,146930,5820,2.09375,1
10173,147,146930,5830,2.09375,1
10173,147,146930,5840,2.136719,1
10173,147,146930,5850,2.09375,1
10173,147,146930,5860,2.101563,1
10173,147,146930,5870,2.066406,1
10173,147,146930,5880,2.101563,1
10173,147,146930,5890,2.054688,1
10173,147,146930,5900,2.015625,1
10173,147,146930,5910,1.980469,1
10173,147,146930,5920,1.933594,1
10173,147,146930,5930,1.90625,1
10173,147,146930,5940,1.894531,1
10173,147,146930,5950,1.824219,1
10173,147,146930,5960,1.820313,1
10173,147,146930,5970,1.777344,1
10173,147,146930,5980,1.753906,1
10173,147,146930,5990,1.738281,1
10173,147,146930,6000,1.742188,1
10173,147,146930,6010,1.753906,1
10173,147,146930,6020,1.78125,1
10173,147,146930,6030,1.828125,1
10173,147,146930,6040,1.84375,1
10173,147,146930,6050,1.902344,1
10173,147,146930,6060,1.914063,1
10173,147,146930,6070,1.980469,1
10173,147,146930,6080,2.007813,1
10173,147,146930,6090,2.039063,1
10173,147,146930,6100,2.089844,1
10173,147,146930,6110,2.113281,1
10173,147,146930,6120,2.136719,1
10173,147,146930,6130,2.179688,1
10173,147,146930,6140,2.1875,1
10173,147,146930,6150,2.183594,1
10173,147,146930,6160,2.164063,1
10173,147,146930,6170,2.148438,1
10173,147,146930,6180,2.136719,1
10173,147,146930,6190,2.113281,1
10173,147,146930,6200,2.070313,1
10173,147,146930,6210,2.058594,1
10173,147,146930,6220,2.050781,1
10173,147,146930,6230,2.019531,1
10173,147,146930,6240,2.003906,1
10173,147,146930,6250,2,1
10173,147,146930,6260,2,1
10173,147,146930,6270,2.011719,1
10173,147,146930,6280,2.007813,1
10173,147,146930,6290,2.019531,1
10173,147,146930,6300,2.035156,1
10173,147,146930,6310,2.042969,1
10173,147,146930,6320,2.054688,1
10173,147,146930,6330,2.0625,1
10173,147,146930,6340,2.066406,1
10173,147,146930,6350,2.074219,1
10173,147,146930,6360,2.09375,1
10173,147,146930,6370,2.101563,1
10173,147,146930,6380,2.144531,1
10173,147,146930,6390,2.148438,1
10173,147,146930,6400,2.164063,1
10173,147,146930,6410,2.164063,1
10173,147,146930,6420,2.1875,1
10173,147,146930,6430,2.195313,1
10173,147,146930,6440,2.203125,1
10173,147,146930,6450,2.207031,1
10173,147,146930,6460,2.195313,1
10173,147,146930,6470,2.191406,1
